variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,funding_z_at_entry,poc_dist_atr_at_entry,funding_paid_pct
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-03-26 00:00:00,27531.280000,2023-03-26 16:00:00,27699.280000,0.005002,16,atr_trail,-2.646,-2.807,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-03-27 08:00:00,27848.530000,2023-03-27 14:00:00,26960.380000,-0.033150,6,atr_trail,-2.646,-1.236,-0.000058
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-03-28 00:00:00,26960.920000,2023-03-29 00:00:00,27268.730000,0.008696,24,time_stop,-2.646,-2.359,-0.001521
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-03-29 08:00:00,28506.990000,2023-03-29 09:00:00,28319.890000,0.005344,1,hard_stop,2.646,6.320,-0.000019
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-03-29 16:00:00,28152.460000,2023-03-29 17:00:00,28252.330000,-0.004647,1,hard_stop,2.646,4.579,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-01 08:00:00,28440.560000,2023-04-02 08:00:00,28381.370000,-0.003353,24,time_stop,-2.646,-0.087,-0.000072
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-03 08:00:00,28335.000000,2023-04-04 08:00:00,28103.480000,-0.009814,24,time_stop,-2.646,-0.761,-0.000443
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-04 16:00:00,28098.990000,2023-04-05 14:00:00,28105.200000,-0.000895,22,atr_trail,-2.646,-0.099,0.000084
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-06 00:00:00,27999.150000,2023-04-07 00:00:00,28097.990000,0.001960,24,time_stop,-2.646,-0.456,-0.000371
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-07 16:00:00,27879.300000,2023-04-08 16:00:00,28002.530000,0.002100,24,time_stop,-2.646,-1.959,-0.001120
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-09 08:00:00,27881.640000,2023-04-10 08:00:00,28295.160000,0.012849,24,time_stop,-2.646,-0.317,-0.000782
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-10 16:00:00,29036.850000,2023-04-10 17:00:00,29160.000000,-0.005444,1,hard_stop,2.646,7.376,-0.000003
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-11 08:00:00,30093.900000,2023-04-11 09:00:00,30052.380000,0.000280,1,hard_stop,2.646,8.217,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-12 16:00:00,29939.020000,2023-04-13 16:00:00,30322.370000,0.009793,24,time_stop,-2.646,-0.897,-0.001812
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-15 08:00:00,30385.120000,2023-04-15 09:00:00,30459.940000,-0.003562,1,hard_stop,2.646,1.631,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-24 16:00:00,27110.550000,2023-04-25 16:00:00,27393.270000,0.007476,24,time_stop,-2.646,-2.110,-0.001752
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-26 08:00:00,28727.190000,2023-04-26 09:00:00,28867.500000,-0.006070,1,hard_stop,2.646,6.978,0.000015
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-26 16:00:00,29810.280000,2023-04-26 17:00:00,29720.920000,0.001857,1,hard_stop,2.646,8.604,0.000059
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-27 00:00:00,29225.540000,2023-04-27 01:00:00,28741.720000,0.015455,1,hard_stop,2.646,3.007,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-28 00:00:00,29554.250000,2023-04-28 01:00:00,29516.320000,0.000138,1,hard_stop,2.646,3.694,0.000054
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-28 08:00:00,29251.980000,2023-04-28 09:00:00,29199.440000,0.000696,1,hard_stop,2.646,4.219,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-04-29 16:00:00,29281.780000,2023-04-29 17:00:00,29155.240000,0.003132,1,hard_stop,2.646,11.130,0.000010
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-04-30 00:00:00,29136.000000,2023-05-01 00:00:00,29315.570000,0.005148,24,time_stop,-2.646,-0.964,0.000184
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-01 08:00:00,28574.450000,2023-05-01 19:00:00,27843.360000,-0.027158,11,atr_trail,-2.646,-2.686,-0.000373
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-02 08:00:00,28028.540000,2023-05-03 08:00:00,28691.210000,0.021958,24,time_stop,-2.646,-6.671,-0.000484
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-05 08:00:00,29058.000000,2023-05-05 09:00:00,29101.000000,-0.002580,1,hard_stop,2.646,3.536,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-07 08:00:00,28857.060000,2023-05-07 23:00:00,28430.100000,-0.016221,15,atr_trail,-2.646,-1.772,-0.000225
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-08 16:00:00,27867.200000,2023-05-09 16:00:00,27699.140000,-0.009291,24,time_stop,-2.646,-4.784,-0.002060
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-10 00:00:00,27747.060000,2023-05-10 17:00:00,27498.720000,-0.011070,17,atr_trail,-2.646,-6.403,-0.000919
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-11 00:00:00,27515.090000,2023-05-11 01:00:00,27554.120000,-0.002633,1,hard_stop,2.646,0.081,-0.000014
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-11 16:00:00,27129.170000,2023-05-12 06:00:00,26299.750000,-0.032121,14,hard_stop,-2.646,-2.003,-0.000348
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-12 16:00:00,26290.980000,2023-05-13 16:00:00,26822.800000,0.017935,24,time_stop,-2.646,-6.113,-0.001094
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-14 08:00:00,26845.530000,2023-05-15 08:00:00,27434.670000,0.019089,24,time_stop,-2.646,-6.251,-0.001657
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-16 08:00:00,27202.220000,2023-05-16 09:00:00,27092.560000,0.002909,1,hard_stop,2.646,6.106,0.000078
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-16 16:00:00,27052.830000,2023-05-16 17:00:00,27086.560000,-0.002362,1,hard_stop,2.646,5.576,0.000084
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-17 00:00:00,27098.590000,2023-05-17 01:00:00,27170.770000,-0.003764,1,hard_stop,2.646,6.122,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-19 00:00:00,26885.470000,2023-05-20 00:00:00,26845.710000,-0.004598,24,time_stop,-2.646,-2.278,-0.001919
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-21 08:00:00,27042.870000,2023-05-21 09:00:00,27077.210000,-0.002370,1,hard_stop,2.646,2.040,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-23 00:00:00,26822.330000,2023-05-24 00:00:00,27156.700000,0.010172,24,time_stop,-2.646,-0.520,-0.001094
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-25 08:00:00,26223.870000,2023-05-26 08:00:00,26473.360000,0.007234,24,time_stop,-2.646,-4.355,-0.001080
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-26 16:00:00,26792.360000,2023-05-26 17:00:00,26713.000000,0.001862,1,hard_stop,2.646,2.841,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-05-27 00:00:00,26651.920000,2023-05-28 00:00:00,27072.420000,0.013222,24,time_stop,-2.646,-1.068,-0.001356
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-28 16:00:00,27252.270000,2023-05-28 17:00:00,27351.590000,-0.004877,1,hard_stop,2.646,5.157,-0.000032
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-29 00:00:00,28192.530000,2023-05-29 01:00:00,28166.570000,-0.000244,1,hard_stop,2.646,7.089,0.000035
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-29 08:00:00,27900.610000,2023-05-29 09:00:00,27939.950000,-0.002517,1,hard_stop,2.646,9.165,0.000093
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-05-29 16:00:00,27597.240000,2023-05-29 17:00:00,27689.140000,-0.004430,1,hard_stop,2.646,9.492,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-06-06 08:00:00,25707.800000,2023-06-07 08:00:00,26816.470000,0.039923,24,time_stop,-2.646,-12.405,-0.002003
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-08 16:00:00,26498.400000,2023-06-08 17:00:00,26485.000000,-0.000631,1,hard_stop,2.646,4.347,0.000064
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-09 00:00:00,26456.950000,2023-06-09 01:00:00,26504.210000,-0.002919,1,hard_stop,2.646,4.567,0.000067
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-09 16:00:00,26482.840000,2023-06-09 17:00:00,26496.060000,-0.001662,1,hard_stop,2.646,6.697,0.000037
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-06-11 08:00:00,25740.200000,2023-06-12 08:00:00,25939.320000,0.004223,24,time_stop,-2.646,-6.345,-0.002313
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-13 00:00:00,25868.890000,2023-06-13 01:00:00,25970.670000,-0.005034,1,hard_stop,2.646,1.014,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-14 00:00:00,25989.720000,2023-06-14 01:00:00,26046.270000,-0.003342,1,hard_stop,2.646,1.319,0.000034
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-17 08:00:00,26601.010000,2023-06-17 09:00:00,26596.090000,-0.000940,1,hard_stop,2.646,12.430,0.000075
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-17 16:00:00,26473.140000,2023-06-17 17:00:00,26423.420000,0.000778,1,hard_stop,2.646,10.784,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-18 16:00:00,26620.120000,2023-06-18 17:00:00,26630.000000,-0.001527,1,hard_stop,2.646,18.510,0.000044
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-19 00:00:00,26366.100000,2023-06-19 01:00:00,26437.430000,-0.003825,1,hard_stop,2.646,12.404,0.000080
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-19 08:00:00,26417.250000,2023-06-19 09:00:00,26401.030000,-0.000486,1,hard_stop,2.646,14.039,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-20 16:00:00,27380.540000,2023-06-20 17:00:00,27796.000000,-0.016327,1,hard_stop,2.646,5.269,0.000046
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-21 08:00:00,28824.410000,2023-06-21 09:00:00,28923.690000,-0.004641,1,hard_stop,2.646,10.017,0.000004
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-22 00:00:00,30139.480000,2023-06-22 01:00:00,30159.060000,-0.001750,1,hard_stop,2.646,9.278,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-06-28 00:00:00,30614.000000,2023-06-29 00:00:00,30079.990000,-0.020386,24,time_stop,-2.646,-2.844,-0.001743
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-06-29 16:00:00,30502.010000,2023-06-29 17:00:00,30543.330000,-0.002455,1,hard_stop,2.646,2.549,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-01 00:00:00,30469.830000,2023-07-01 01:00:00,30447.780000,-0.000376,1,hard_stop,2.646,1.177,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-04 00:00:00,31112.860000,2023-07-04 01:00:00,31288.800000,-0.006755,1,hard_stop,2.646,3.835,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-06 00:00:00,30413.100000,2023-07-06 12:00:00,30600.310000,0.004281,12,atr_trail,-2.646,-0.065,-0.000675
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-06 16:00:00,30313.990000,2023-07-07 16:00:00,30354.850000,-0.001677,24,time_stop,-2.646,-2.358,-0.001825
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-08 00:00:00,30286.290000,2023-07-08 12:00:00,30171.850000,-0.005304,12,atr_trail,-2.646,-5.773,-0.000325
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-09 08:00:00,30305.510000,2023-07-09 09:00:00,30276.000000,-0.000126,1,hard_stop,2.646,1.113,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-11 08:00:00,30495.910000,2023-07-11 09:00:00,30449.830000,0.000364,1,hard_stop,2.646,1.459,0.000053
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-11 16:00:00,30649.300000,2023-07-11 17:00:00,30575.600000,0.001305,1,hard_stop,2.646,2.500,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-12 16:00:00,30487.030000,2023-07-13 16:00:00,30826.460000,0.009095,24,time_stop,-2.646,-1.436,-0.000838
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-14 00:00:00,31444.010000,2023-07-14 01:00:00,31418.880000,-0.000301,1,hard_stop,2.646,3.699,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-16 08:00:00,30298.490000,2023-07-16 09:00:00,30303.130000,-0.001253,1,hard_stop,2.646,2.523,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-17 08:00:00,30261.900000,2023-07-17 18:00:00,29802.390000,-0.017063,10,atr_trail,-2.646,-0.612,-0.000679
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-18 00:00:00,30168.010000,2023-07-18 11:00:00,29884.010000,-0.010540,11,atr_trail,-2.646,-0.687,0.000074
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-19 16:00:00,29903.900000,2023-07-20 14:00:00,29782.190000,-0.006413,22,atr_trail,-2.646,-1.463,-0.001143
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-21 00:00:00,29786.010000,2023-07-22 00:00:00,29983.790000,0.005065,24,time_stop,-2.646,-0.039,-0.000375
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-22 08:00:00,29937.290000,2023-07-22 09:00:00,29929.480000,-0.000842,1,hard_stop,2.646,2.116,0.000097
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-22 16:00:00,29899.990000,2023-07-22 23:00:00,29794.000000,-0.005210,7,hard_stop,-2.646,-0.275,-0.000465
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-23 16:00:00,29954.120000,2023-07-23 17:00:00,30118.490000,-0.006646,1,hard_stop,2.646,3.328,0.000042
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-24 16:00:00,29107.540000,2023-07-25 16:00:00,29228.790000,0.002015,24,time_stop,-2.646,-4.485,-0.000950
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-26 08:00:00,29222.660000,2023-07-26 09:00:00,29192.450000,-0.000078,1,hard_stop,2.646,0.694,0.000088
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-27 08:00:00,29470.820000,2023-07-27 09:00:00,29544.020000,-0.003640,1,hard_stop,2.646,2.471,0.000044
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-28 00:00:00,29273.000000,2023-07-28 01:00:00,29260.750000,-0.000737,1,hard_stop,2.646,1.261,0.000045
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-28 08:00:00,29152.000000,2023-07-29 06:00:00,29345.290000,0.004289,22,atr_trail,-2.646,-0.204,-0.001141
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-07-29 16:00:00,29308.460000,2023-07-29 17:00:00,29325.570000,-0.001708,1,hard_stop,2.646,0.271,0.000076
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-30 08:00:00,29292.520000,2023-07-30 19:00:00,29202.280000,-0.004788,11,atr_trail,-2.646,-0.315,-0.000507
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-07-31 16:00:00,29232.510000,2023-08-01 02:00:00,28933.220000,-0.011872,10,atr_trail,-2.646,-0.881,-0.000434
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-05 08:00:00,29088.390000,2023-08-06 08:00:00,29112.250000,-0.002669,24,time_stop,-2.646,-2.567,-0.002290
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-09 00:00:00,29782.010000,2023-08-09 01:00:00,29853.150000,-0.003582,1,hard_stop,2.646,3.597,0.000006
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-09 08:00:00,29836.400000,2023-08-09 09:00:00,29781.780000,0.000709,1,hard_stop,2.646,5.833,0.000078
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-09 16:00:00,29513.420000,2023-08-09 17:00:00,29515.270000,-0.001163,1,hard_stop,2.646,3.305,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-11 16:00:00,29361.770000,2023-08-12 16:00:00,29456.740000,-0.000155,24,time_stop,-2.646,-1.705,-0.002189
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-18 00:00:00,26737.300000,2023-08-18 15:00:00,26002.000000,-0.029109,15,hard_stop,-2.646,-5.526,-0.000408
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-19 00:00:00,26099.090000,2023-08-20 00:00:00,26181.680000,0.002029,24,time_stop,-2.646,-14.761,0.000064
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-20 16:00:00,26053.010000,2023-08-21 07:00:00,26023.340000,-0.002141,15,atr_trail,-2.646,-0.028,0.000198
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-23 00:00:00,26040.380000,2023-08-23 01:00:00,26049.410000,-0.001492,1,hard_stop,2.646,0.190,0.000055
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-24 08:00:00,26494.870000,2023-08-24 09:00:00,26440.750000,0.000864,1,hard_stop,2.646,2.887,0.000021
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-24 16:00:00,26115.000000,2023-08-24 17:00:00,26059.990000,0.000990,1,hard_stop,2.646,0.544,0.000084
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-26 08:00:00,26041.900000,2023-08-27 08:00:00,26063.090000,-0.000646,24,time_stop,-2.646,-0.155,-0.000259
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-27 16:00:00,26166.080000,2023-08-27 17:00:00,26065.080000,0.002697,1,hard_stop,2.646,3.693,0.000037
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-29 08:00:00,25956.430000,2023-08-30 06:00:00,27382.210000,0.052950,22,atr_trail,-2.646,-1.382,-0.000779
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-08-30 16:00:00,27155.370000,2023-08-30 17:00:00,27167.980000,-0.001564,1,hard_stop,2.646,7.602,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-08-31 00:00:00,27222.130000,2023-08-31 15:00:00,26922.010000,-0.012792,15,atr_trail,-2.646,-1.870,-0.000567
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-01 08:00:00,25980.460000,2023-09-01 14:00:00,25717.000000,-0.011455,6,atr_trail,-2.646,-0.596,-0.000114
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-02 08:00:00,25782.250000,2023-09-03 08:00:00,25882.180000,0.001461,24,time_stop,-2.646,-20.722,-0.001215
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-04 00:00:00,25910.090000,2023-09-04 01:00:00,25908.490000,-0.001107,1,hard_stop,2.646,1.202,0.000031
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-04 08:00:00,25986.080000,2023-09-05 08:00:00,25710.920000,-0.012875,24,time_stop,-2.646,-0.394,-0.001087
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-06 08:00:00,25749.930000,2023-09-07 08:00:00,25744.990000,-0.002355,24,time_stop,-2.646,-1.038,-0.000963
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-08 00:00:00,26359.080000,2023-09-08 01:00:00,26244.790000,0.003172,1,hard_stop,2.646,3.455,0.000036
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-08 08:00:00,26200.040000,2023-09-08 09:00:00,26044.080000,0.004813,1,hard_stop,2.646,2.796,0.000060
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-08 16:00:00,25796.690000,2023-09-09 16:00:00,25895.840000,0.001864,24,time_stop,-2.646,-0.255,-0.000780
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-10 00:00:00,25871.650000,2023-09-10 01:00:00,25852.750000,-0.000436,1,hard_stop,2.646,2.611,0.000034
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-10 08:00:00,25863.100000,2023-09-10 09:00:00,25830.010000,0.000145,1,hard_stop,2.646,0.846,0.000066
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-11 00:00:00,25726.350000,2023-09-11 11:00:00,25601.270000,-0.006668,11,atr_trail,-2.646,-1.187,-0.000606
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-11 16:00:00,25185.010000,2023-09-12 16:00:00,26109.320000,0.034734,24,time_stop,-2.646,-4.026,-0.000767
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-13 16:00:00,26280.050000,2023-09-13 17:00:00,26094.130000,0.005878,1,hard_stop,2.646,2.949,0.000004
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-14 08:00:00,26306.510000,2023-09-14 09:00:00,26287.600000,-0.000485,1,hard_stop,2.646,3.780,-0.000004
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-14 16:00:00,26621.670000,2023-09-14 17:00:00,26645.630000,-0.002089,1,hard_stop,2.646,3.540,0.000011
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-15 08:00:00,26633.410000,2023-09-15 09:00:00,26613.780000,-0.000448,1,hard_stop,2.646,5.423,0.000015
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-15 16:00:00,26379.970000,2023-09-15 17:00:00,26338.500000,0.000447,1,hard_stop,2.646,2.426,0.000074
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-16 08:00:00,26508.080000,2023-09-16 09:00:00,26501.440000,-0.000960,1,hard_stop,2.646,11.512,-0.000010
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-16 16:00:00,26527.190000,2023-09-16 17:00:00,26566.980000,-0.002644,1,hard_stop,2.646,10.909,0.000056
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-17 00:00:00,26468.670000,2023-09-17 01:00:00,26496.350000,-0.002173,1,hard_stop,2.646,5.261,0.000072
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-17 16:00:00,26511.230000,2023-09-18 16:00:00,27246.000000,0.025461,24,time_stop,-2.646,-1.046,-0.001055
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-19 00:00:00,26677.120000,2023-09-19 01:00:00,26699.990000,-0.001998,1,hard_stop,2.646,0.422,0.000059
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-19 16:00:00,27285.720000,2023-09-19 17:00:00,27133.880000,0.004449,1,hard_stop,2.646,3.626,0.000085
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-21 16:00:00,26583.820000,2023-09-22 16:00:00,26597.890000,-0.000719,24,time_stop,-2.646,-3.978,-0.000049
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-23 00:00:00,26603.100000,2023-09-24 00:00:00,26567.070000,-0.002831,24,time_stop,-2.646,-7.856,-0.000276
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-25 00:00:00,26248.170000,2023-09-26 00:00:00,26266.000000,-0.000676,24,time_stop,-2.646,-2.780,-0.000155
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-09-27 00:00:00,26257.540000,2023-09-27 14:00:00,26192.910000,-0.003803,14,atr_trail,-2.646,-3.240,-0.000142
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-28 00:00:00,26446.730000,2023-09-28 01:00:00,26451.460000,-0.001328,1,hard_stop,2.646,1.146,0.000050
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-29 00:00:00,27066.780000,2023-09-29 01:00:00,27045.010000,-0.000424,1,hard_stop,2.646,4.138,-0.000028
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-29 08:00:00,27003.580000,2023-09-29 09:00:00,27035.570000,-0.002370,1,hard_stop,2.646,5.974,0.000014
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-29 16:00:00,26875.000000,2023-09-29 17:00:00,26840.950000,0.000093,1,hard_stop,2.646,4.943,0.000026
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-30 00:00:00,26936.110000,2023-09-30 01:00:00,26894.650000,0.000439,1,hard_stop,2.646,6.181,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-09-30 16:00:00,27020.920000,2023-09-30 17:00:00,27017.550000,-0.000975,1,hard_stop,2.646,2.613,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-10-02 16:00:00,27999.150000,2023-10-02 17:00:00,28055.250000,-0.003236,1,hard_stop,2.646,4.216,-0.000032
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-10-03 00:00:00,27430.000000,2023-10-03 01:00:00,27563.320000,-0.005964,1,hard_stop,2.646,1.325,0.000096
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-10-03 08:00:00,27595.140000,2023-10-03 09:00:00,27550.010000,0.000535,1,hard_stop,2.646,3.410,0.000100
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-10-03 16:00:00,27385.440000,2023-10-04 16:00:00,27524.060000,0.001917,24,time_stop,-2.646,-4.684,-0.001945
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-10-05 00:00:00,27811.780000,2023-10-05 15:00:00,27555.000000,-0.011645,15,atr_trail,-2.646,-3.482,-0.001212
vpvr_funding_term_curve_1h_20260714,BTCUSDT,long,2023-10-06 08:00:00,27616.680000,2023-10-06 12:00:00,27252.990000,-0.014577,4,atr_trail,-2.646,-5.234,-0.000208
vpvr_funding_term_curve_1h_20260714,BTCUSDT,short,2023-10-07 00:00:00,27912.910000,2023-10-07 01:00:00,27901.940000,-0.000775,1,hard_stop,2.646,1.454,0.000032
